id,est_p_age_le_18,est_p_age_19_29,est_p_age_30_39,est_p_age_ge_40,est_p_gender_male,est_p_gender_female,est_p_is_org,est_p_is_non_org
1102799059570561e3,0.0344,0.0074,0.1113,0.8469,0.2684,0.7316,0.5994,0.4006
461506323,0.0021,0.0155,0.0828,0.8997,0.9853,0.0147,0.1245,0.8755
15543780,0.0102,0.0023,0.0646,0.9229,0.9578,0.0422,0.7268,0.2732
1282836076156067800,0.004,5e-4,0.0273,0.9682,0.9815,0.0185,0.3769,0.6231
28414469,0.109,0.1398,0.2176,0.5336,0.0344,0.9656,0.0713,0.9287
1323430368058421200,0.0024,0.0014,0.1194,0.8768,0.9999,1e-4,0.0462,0.9538
3083319637,0.0534,0.0191,0.2223,0.7051,0.1617,0.8383,0.6332,0.3668
82636302,0.1303,0.0315,0.1561,0.6822,0.5418,0.4582,0.8724,0.1276
1832074010,0.1166,0.0673,0.4315,0.3845,0.9931,0.0069,0.1061,0.8939
1293438525606473700,0.1397,0.0992,0.1553,0.6058,0.9573,0.0427,0.235,0.765
8.2400699457091994e+17,0.0033,0.0066,0.2396,0.7505,0.0699,0.9301,0.1431,0.8569
3308323093,0.0041,9e-4,0.0208,0.9741,0.4946,0.5054,0.7433,0.2567
909558309027553300,0.0827,0.0242,0.2018,0.6913,0.7262,0.2738,0.4329,0.5671
2873973494,0.0634,0.0032,0.1984,0.7351,0.1165,0.8835,0.5758,0.4242
1177209782412959700,0.0239,0.0025,0.1212,0.8524,0.9299,0.0701,0.9679,0.0321
909519714,0.0065,0.1094,0.6975,0.1866,0.9858,0.0142,0.2416,0.7584
883023758856007700,0.0021,0.0096,0.1658,0.8225,0.0191,0.9809,0.5147,0.4853
2309160228,3e-4,3e-4,0.0532,0.9462,0.9988,0.0012,0.6592,0.3408
1065016363805278200,0.0156,0.0571,0.683,0.2443,0.9085,0.0915,0.2958,0.7042
2290148144,0.0012,0.004,0.0809,0.9139,0.0067,0.9933,0.7213,0.2787
312428927,5e-4,3e-4,0.0297,0.9696,0.9867,0.0133,0.335,0.665
761784563701997600,0.5775,0.2542,0.1322,0.0361,0.6083,0.3917,0.209,0.791
16601553,0.154,0.0511,0.2039,0.591,0.9054,0.0946,0.8511,0.1489
406552897,0.1039,0.5271,0.3639,0.0051,0.097,0.903,0.0062,0.9938
816817272597704700,0.0742,0.0337,0.0909,0.8012,0.9269,0.0731,0.8141,0.1859
1207090889346076700,0.1154,0.0163,0.1165,0.7519,0.6451,0.3549,0.8682,0.1318
47680298,0.0113,0.0133,0.546,0.4294,0.9692,0.0308,0.2507,0.7493
25386925,0.0155,0.0381,0.2794,0.667,0.0159,0.9841,0.2863,0.7137
66649601,0.008,0.0036,0.0647,0.9237,0.0178,0.9822,0.6947,0.3053
18153048,0.0042,0.029,0.4619,0.5049,0.0013,0.9987,0.0113,0.9887
938227747,0.0453,0.0425,0.6522,0.26,0.0127,0.9873,0.066,0.934
818876539202891800,0.0165,0.0179,0.2387,0.7268,0.0599,0.9401,0.5291,0.4709
21095543,0.0019,0.0187,0.594,0.3854,0.5705,0.4295,0.1884,0.8116
1390413780,0.5095,0.0371,0.2064,0.247,0.8888,0.1112,0.538,0.462
817652,0.2559,0.0325,0.1939,0.5178,0.8247,0.1753,0.8739,0.1261
1298781983984750600,0.3853,0.1481,0.1761,0.2905,0.6362,0.3638,0.677,0.323
387545806,0.2839,0.0971,0.1902,0.4288,0.8165,0.1835,0.2861,0.7139
976887374666809300,0.4251,0.0943,0.2485,0.2321,0.0878,0.9122,0.3579,0.6421
1009215580161871900,0.0595,0.1157,0.2519,0.5729,0.5386,0.4614,0.1177,0.8823
29995128,0.0075,0.0447,0.6646,0.2832,0.9924,0.0076,0.1219,0.8781
827233789483040800,0.0388,0.0454,0.5016,0.4143,0.031,0.969,0.0358,0.9642
1259049482,0.0028,0.023,0.6251,0.3491,0.9143,0.0857,0.5237,0.4763
65207311,0.0111,9e-4,0.0476,0.9404,0.9005,0.0995,0.6381,0.3619
500205853,0.0595,0.1387,0.1627,0.6391,0.9774,0.0226,0.1849,0.8151
1705299246,0.5539,0.0411,0.3045,0.1006,0.9568,0.0432,0.6708,0.3292
1320140739586805800,0.5899,0.2832,0.0825,0.0444,0.5101,0.4899,0.0854,0.9146
2596697882,0.1221,0.2146,0.4207,0.2426,0.8288,0.1712,0.1628,0.8372
1116534615987163100,0.0052,0.0131,0.9711,0.0106,8e-4,0.9992,0.001,0.999
172387717,0.5737,0.1845,0.1301,0.1117,0.8257,0.1743,0.5505,0.4495
33384077,0.0223,0.0047,0.1767,0.7962,0.7247,0.2753,0.8596,0.1404
24105698,0.0339,0.0067,0.2186,0.7409,0.9571,0.0429,0.646,0.354
1302831298298499e3,0.0147,0.0405,0.4568,0.4881,0.0307,0.9693,0.3203,0.6797
947181984660328400,0.0023,5e-4,0.024,0.9731,0.326,0.674,0.606,0.394
415698249,0.104,0.065,0.705,0.126,0.1358,0.8642,0.1469,0.8531
1965662844,7e-4,3e-4,0.0384,0.9607,0.9947,0.0053,0.1146,0.8854
1273316333518819300,0.1661,0.111,0.1754,0.5475,0.8925,0.1075,0.4984,0.5016
530028921,0.1036,0.0642,0.6156,0.2166,0.2044,0.7956,0.3142,0.6858
25650836,0.0471,0.0299,0.3901,0.5329,0.9806,0.0194,0.5008,0.4992
1314022164438429700,0.0156,0.1903,0.5764,0.2177,0.03,0.97,0.019,0.981
954596279572619300,0.0076,0.0011,0.072,0.9193,0.0881,0.9119,0.6763,0.3237
772934961766608900,0.0066,0.0168,0.3146,0.662,0.0149,0.9851,0.1338,0.8662
807997086,0.06,0.0337,0.3362,0.5701,0.9261,0.0739,0.2502,0.7498
3308783536,0.0082,0.0037,0.0983,0.8898,0.9909,0.0091,0.3123,0.6877
1139972729095032800,0.028,0.0574,0.5866,0.3279,0.8923,0.1077,0.4805,0.5195
2853324261,0.0019,0.0018,0.1503,0.846,0.9987,0.0013,0.5448,0.4552
797811944652701700,0.0387,0.0393,0.3011,0.6209,0.5743,0.4257,0.9753,0.0247
237522887,0.1184,0.0196,0.2641,0.5979,0.0508,0.9492,0.2011,0.7989
1299605774923182e3,0.0242,0.015,0.3552,0.6056,0.9349,0.0651,0.3428,0.6572
940371938173648900,0.0099,0.0063,0.125,0.8589,0.9884,0.0116,0.3234,0.6766
3254387593,0.0695,0.1497,0.5634,0.2173,0.9791,0.0209,0.3544,0.6456
44073404,0.0182,0.5238,0.3988,0.0592,0.0133,0.9867,0.0194,0.9806
3351572529,0.0043,0.0021,0.717,0.2766,0.128,0.872,0.244,0.756
245515968,0.0392,0.066,0.602,0.2928,0.7781,0.2219,0.2307,0.7693
1534719073,0.1964,0.2182,0.4381,0.1473,0.0728,0.9272,0.0247,0.9753
611350965,0.006,0.003,0.0656,0.9254,0.9878,0.0122,0.275,0.725
4850899749,0.0916,0.0179,0.5761,0.3144,0.0019,0.9981,0.3499,0.6501
45150815,0.0018,9e-4,0.0514,0.9459,0.9994,6e-4,0.0505,0.9495
96855443,0.0188,0.0646,0.5749,0.3417,0.9966,0.0034,0.1529,0.8471
1231035736800907300,0.6756,0.1296,0.1502,0.0445,0.8824,0.1176,0.1827,0.8173
34503401,0.1165,0.0456,0.3819,0.456,0.8505,0.1495,0.3517,0.6483
12186142,0.0038,0.0158,0.2373,0.7431,0.9985,0.0015,0.0509,0.9491
2432406973,0.0111,0.007,0.3236,0.6583,0.9981,0.0019,0.3683,0.6317
31481162,0.0534,0.0968,0.3792,0.4706,0.7992,0.2008,0.1352,0.8648
822676787574362100,0.1189,0.3358,0.3289,0.2164,0.4334,0.5666,0.0561,0.9439
326165355,0.0092,0.8461,0.1424,0.0023,0.0514,0.9486,6e-4,0.9994
110614727412258e4,0.0318,0.1431,0.5335,0.2916,0.4773,0.5227,0.0915,0.9085
115705376,0.1528,0.1041,0.2056,0.5376,0.6275,0.3725,0.4764,0.5236
955177491861295100,2e-4,0,0.0046,0.9952,0.9967,0.0033,0.1455,0.8545
32732803,0.1607,0.272,0.4074,0.1599,0.7217,0.2783,0.0106,0.9894
726245667862093800,0.2439,0.3704,0.2777,0.108,0.2427,0.7573,0.1146,0.8854
894360043184959500,0.1442,0.078,0.2657,0.5122,0.228,0.772,0.0655,0.9345
1237837522929102800,0.2271,0.1319,0.4693,0.1718,0.9375,0.0625,0.3765,0.6235
4159511788,0.494,0.0508,0.125,0.3303,0.4878,0.5122,0.6526,0.3474
2765306477,0.0568,0.1066,0.6754,0.1612,0.0959,0.9041,0.1209,0.8791
1139020307589738500,0.0679,0.1082,0.6469,0.1769,0.0254,0.9746,0.0577,0.9423
50317343,0.027,0.0299,0.2157,0.7274,0.5333,0.4667,0.1806,0.8194
190762684,0.0292,0.0061,0.5128,0.4519,0.0097,0.9903,0.7185,0.2815
797219666,0.0271,0.0078,0.0638,0.9014,0.0319,0.9681,0.1267,0.8733
76464639582754e4,0.0612,0.0095,0.1353,0.794,0.8217,0.1783,0.8129,0.1871
2484687302,0.0253,0.0094,0.1375,0.8278,0.9951,0.0049,0.6945,0.3055
1268999268196585500,0.0032,0.0019,0.052,0.9429,0.9349,0.0651,0.2014,0.7986
3435940588,0.0289,0.0184,0.3328,0.6199,0.9968,0.0032,0.6462,0.3538
249909340,0.0023,0.0039,0.0977,0.8961,0.0435,0.9565,0.8145,0.1855
52958962,0.0049,0.005,0.0842,0.9059,0.9627,0.0373,0.2965,0.7035
778258438925279200,0.081,0.0783,0.3849,0.4559,0.8348,0.1652,0.7424,0.2576
1250417359715799e3,0.0161,0.0667,0.4042,0.513,0.0251,0.9749,0.1701,0.8299
19418255,0.2211,0.0767,0.1224,0.5799,0.3425,0.6575,0.194,0.806
3063797718,0.3232,0.1024,0.3731,0.2013,0.9889,0.0111,0.3734,0.6266
41358911,0.062,0.0708,0.637,0.2302,0.9724,0.0276,0.4596,0.5404
3232837242,0.0284,0.0272,0.3536,0.5908,0.9967,0.0033,0.8058,0.1942
3418880782,0.0229,0.0225,0.3936,0.561,0.0226,0.9774,0.2638,0.7362
865227092727935e3,0.0112,0.0077,0.0686,0.9125,0.7608,0.2392,0.9055,0.0945
946866844132143100,0.0138,0.0133,0.2886,0.6843,0.9972,0.0028,0.5197,0.4803
628478237,0.001,6e-4,0.0223,0.9761,0.9943,0.0057,0.3623,0.6377
1297233886687006700,0.0114,0.0052,0.3493,0.6341,0.0014,0.9986,0.1156,0.8844
1252356109299400700,0.0143,0.0047,0.1253,0.8557,0.8639,0.1361,0.9449,0.0551
2361439975,0.0671,0.0873,0.4638,0.3818,0.2229,0.7771,0.2648,0.7352
17909628,0.0942,0.6006,0.2096,0.0956,0.0356,0.9644,0.0145,0.9855
838113468339236900,0.0018,0.0043,0.2016,0.7923,0.0115,0.9885,0.1194,0.8806
3433271854,0.0042,0.0019,0.0339,0.96,0.05,0.95,0.699,0.301
761796509411053600,0.0016,0.0026,0.468,0.5279,0.9999,1e-4,0.0573,0.9427
38014617,0.0476,0.149,0.1457,0.6577,0.9458,0.0542,0.264,0.736
1139913162,3e-4,1e-4,0.0077,0.9919,0.9989,0.0011,0.1697,0.8303
1102054685106753500,0.0041,0.0026,0.8482,0.1452,0.8908,0.1092,0.5838,0.4162
50049805,0.0198,0.0235,0.7805,0.1762,0.0087,0.9913,0.136,0.864
189401362,0.0151,0.0117,0.464,0.5093,0.3191,0.6809,0.269,0.731
792177705831858200,0.0023,0.0046,0.3358,0.6573,0.0041,0.9959,0.0444,0.9556
705577366253236200,0.1116,0.0173,0.0809,0.7902,0.9437,0.0563,0.9551,0.0449
1251950224462864400,0.0268,0.0139,0.1945,0.7648,0.6236,0.3764,0.2397,0.7603
14166805,0.0155,0.0062,0.0885,0.8898,0.9729,0.0271,0.5968,0.4032
229317558,0.1325,0.1662,0.3109,0.3903,0.6082,0.3918,0.155,0.845
2464531234,0.0084,0.0277,0.8283,0.1355,0.0017,0.9983,0.0071,0.9929
1308059854620123100,0.0261,0.0333,0.4647,0.4759,0.9652,0.0348,0.2195,0.7805
122409033,0.046,0.0624,0.106,0.7856,0.7967,0.2033,0.3582,0.6418
848783133201776600,0.0036,0.0011,0.0562,0.939,0.028,0.972,0.371,0.629
372882140,0.1383,0.0072,0.0897,0.7649,0.8056,0.1944,0.9924,0.0076
4810052236,0.0018,0.0012,0.1297,0.8674,0.0783,0.9217,0.1901,0.8099
1385274848,0.0127,0.0042,0.1461,0.8369,0.9901,0.0099,0.4677,0.5323
1550874403,0.012,0.2257,0.6212,0.1411,0.0201,0.9799,0.0225,0.9775
284716581,0.018,0.0382,0.4938,0.4499,0.0089,0.9911,0.0728,0.9272
883853167,3e-4,0.002,0.0056,0.992,1,0,2e-4,0.9998
3760858937,0.0052,0.0015,0.0687,0.9245,0.0133,0.9867,0.4681,0.5319
450967940,0.0942,0.0606,0.181,0.6641,0.8032,0.1968,0.753,0.247
4837649506,0.0173,0.0101,0.3399,0.6327,0.0128,0.9872,0.4318,0.5682
1177598937391407e3,4e-4,0.3314,0.4571,0.2111,0.1469,0.8531,0.0115,0.9885
424045534,0.6027,0.3009,0.0486,0.0479,0.1106,0.8894,0.2341,0.7659
20281328,0.0107,0.292,0.5226,0.1747,0.012,0.988,0.0728,0.9272
161452409,0.0748,0.0203,0.3133,0.5917,0.3741,0.6259,0.3493,0.6507
25021862,0.0045,0.0347,0.7146,0.2462,0.009,0.991,0.0243,0.9757
988595098542903300,0.0783,0.0443,0.7529,0.1245,0.0617,0.9383,0.4201,0.5799
454090001,0.4401,0.2379,0.2289,0.0932,0.6362,0.3638,0.1698,0.8302
1087302127452647400,0.0015,0.0027,0.179,0.8167,0.9984,0.0016,0.1091,0.8909
925885164332367900,0.6058,0.1105,0.1767,0.107,0.594,0.406,0.4703,0.5297
1123295259717525500,0.0032,0.0012,0.0325,0.9631,0.9083,0.0917,0.595,0.405
444197859,0.5001,0.2925,0.1046,0.1027,0.6271,0.3729,0.0898,0.9102
986024758591373300,0.005,7e-4,0.033,0.9613,0.9924,0.0076,0.4459,0.5541
1313955839749783600,0.0601,0.0883,0.2693,0.5823,0.9843,0.0157,0.2953,0.7047
137721735,0.0027,6e-4,0.0585,0.9381,0.9904,0.0096,0.3211,0.6789
143335089,0.0246,0.0164,0.3236,0.6354,0.9013,0.0987,0.2251,0.7749
160259739,0.0058,0.0073,0.4262,0.5607,0.0026,0.9974,0.0521,0.9479
34157839,0.1655,0.0114,0.0679,0.7552,0.4441,0.5559,0.9762,0.0238
20889358,0.0149,0.0175,0.1245,0.8431,0.1327,0.8673,0.4874,0.5126
2574054954,0.0504,0.0502,0.1754,0.724,0.0136,0.9864,0.2141,0.7859
20550590,0.1262,0.0736,0.2246,0.5756,0.9297,0.0703,0.1027,0.8973
1285275581031096300,4e-4,0.0108,0.9441,0.0447,0.9917,0.0083,0.0293,0.9707
1433650188,0.3109,0.029,0.132,0.528,0.3677,0.6323,0.72,0.28
628216371,0.0334,0.042,0.3988,0.5259,0.0824,0.9176,0.4461,0.5539
205917994,0.0732,0.0589,0.346,0.5218,0.1834,0.8166,0.1761,0.8239
874513710588362800,0.0052,0.0026,0.0638,0.9284,0.9946,0.0054,0.0889,0.9111
780545837185151e3,0.0128,0.0258,0.5438,0.4176,0.0227,0.9773,0.2252,0.7748
1028448934681821200,0.0045,6e-4,0.0282,0.9667,0.8287,0.1713,0.5087,0.4913
1517472342,0.3125,0.1034,0.1339,0.4502,0.7248,0.2752,0.1747,0.8253
45671909,0.0045,0.0688,0.4375,0.4892,0.1277,0.8723,0.2015,0.7985
1616756011,0.0764,0.0518,0.5962,0.2756,0.0114,0.9886,0.1071,0.8929
985667565392465900,0.0051,0.0028,0.1236,0.8685,0.032,0.968,0.0958,0.9042
1182709591,0.0059,0.001,0.0367,0.9564,0.9186,0.0814,0.9163,0.0837
414579051,0.2654,0.5017,0.1894,0.0434,0.9827,0.0173,0.0058,0.9942
1511296908,0.0133,0.0233,0.3684,0.595,0.9781,0.0219,0.1414,0.8586
550300911,0.2529,0.1503,0.3794,0.2174,0.9057,0.0943,0.1003,0.8997
1265620414031593500,0.0199,0.0521,0.2476,0.6804,0.1305,0.8695,0.1468,0.8532
870731290596724700,0.0597,0.0175,0.1517,0.7711,0.7612,0.2388,0.7812,0.2188
915756912536375300,0.0292,0.0014,0.0384,0.931,0.8427,0.1573,0.8439,0.1561
1578258001,0.0246,0.2771,0.4434,0.2549,0.9838,0.0162,0.0409,0.9591
1191892257109971e3,0.0555,0.4354,0.1859,0.3233,0.5484,0.4516,0.2784,0.7216
30122242,0.5372,0.1465,0.1914,0.1249,0.9769,0.0231,0.151,0.849
1202722046620438500,0.0949,0.0469,0.1591,0.6991,0.7568,0.2432,0.6308,0.3692
1001152153606537200,0.2996,0.1805,0.1496,0.3703,0.6354,0.3646,0.6965,0.3035
21534222,0.0696,0.1234,0.5799,0.2272,0.2278,0.7722,0.8552,0.1448
43060509,0.0065,0.0017,0.0302,0.9616,0.94,0.06,0.378,0.622
1299180601753378800,0.0582,0.1963,0.6576,0.0879,0.0154,0.9846,0.1502,0.8498
747306482,5e-4,0.0048,0.0015,0.9932,0.7287,0.2713,0.3009,0.6991
956758391124148200,0.0055,0.0186,0.412,0.5639,0.0112,0.9888,0.1869,0.8131
131679889,0.1244,0.3684,0.2624,0.2449,0.9774,0.0226,0.0285,0.9715
333940993,0.0022,0.0036,0.0697,0.9246,1,0,5e-4,0.9995
19777469,0.0427,0.02,0.1512,0.786,0.8821,0.1179,0.455,0.545
1629339452,0.1987,0.1324,0.4091,0.2598,2e-4,0.9998,7e-4,0.9993
721764949492691e3,0.0258,0.0202,0.1489,0.8051,0.6882,0.3118,0.4577,0.5423
259491438,0.0017,0.002,0.09,0.9063,0.9695,0.0305,0.3022,0.6978
16632562,0.0086,0.013,0.5062,0.4723,0.1453,0.8547,0.1679,0.8321
1194756905023017e3,0.0298,0.3346,0.3824,0.2532,6e-4,0.9994,0.0018,0.9982
118471283,0.1056,0.0116,0.064,0.8188,0.8414,0.1586,0.7933,0.2067
16156157,0.0091,0.0711,0.7958,0.124,0.9878,0.0122,0.1031,0.8969
1191065519824224300,0.0227,0.0042,0.1934,0.7797,0.3012,0.6988,0.652,0.348
74963542,0.0384,0.0613,0.606,0.2944,0.9879,0.0121,0.0722,0.9278
410256885,0.2619,0.1692,0.2393,0.3296,0.7259,0.2741,0.0474,0.9526
49140090,0.108,0.3344,0.3366,0.221,0.9846,0.0154,0.0743,0.9257
17454666,0.0564,0.2314,0.5914,0.1209,0.0468,0.9532,0.0623,0.9377
80349606,0.074,0.5046,0.2121,0.2092,0.9297,0.0703,0.0342,0.9658
84926218,0.0699,0.1033,0.1995,0.6274,0.7889,0.2111,0.2616,0.7384
1255577288223019e3,0.0158,0.0016,0.0585,0.9241,0.5101,0.4899,0.543,0.457
305904374,0.1412,0.0248,0.1028,0.7311,0.0622,0.9378,0.7036,0.2964
1179758322473455600,0.02,0.0762,0.558,0.3457,0.9772,0.0228,0.1127,0.8873
1308293110255018e3,0.0391,0.0092,0.1737,0.778,0.6212,0.3788,0.9647,0.0353
589349457,0.1141,0.0408,0.5825,0.2625,0.9798,0.0202,0.2772,0.7228
1249052950552592400,9e-4,0.0454,0.1981,0.7557,0.9756,0.0244,0.2277,0.7723
329141413,3e-4,0.001,0.0067,0.992,2e-4,0.9998,7e-4,0.9993
340381036,0.0079,0.0142,0.185,0.793,0.9947,0.0053,0.3733,0.6267
78452959,0.063,0.1612,0.6456,0.1301,0.0234,0.9766,0.0197,0.9803
1205514161003720700,0.6642,0.0559,0.1613,0.1187,0.8837,0.1163,0.904,0.096
590006305,0.0924,0.0556,0.4773,0.3747,0.0888,0.9112,0.3375,0.6625
94616343,0.1341,0.1084,0.6349,0.1226,0.0567,0.9433,0.0839,0.9161
720051104256540700,0.1927,0.4801,0.2903,0.0369,0.0316,0.9684,0.0514,0.9486
45154341,0.3651,0.3023,0.228,0.1046,0.2976,0.7024,0.1388,0.8612
1033614187933708300,0.0134,0.0196,0.4202,0.5468,0.987,0.013,0.1718,0.8282
1230653126140514300,0.0199,0.0231,0.1686,0.7884,0.7042,0.2958,0.5257,0.4743
16480751,0.1141,0.0218,0.0772,0.7868,0.7583,0.2417,0.9655,0.0345
4229261969,0.0851,0.132,0.6973,0.0855,0.0295,0.9705,0.0171,0.9829
19422460,0.2928,0.0687,0.2731,0.3654,0.9247,0.0753,0.6139,0.3861
810248118,0.0151,0.0333,0.0983,0.8533,0.0586,0.9414,0.271,0.729
1368455522,0.0819,0.146,0.6591,0.1131,0.7553,0.2447,0.1066,0.8934
60821942,0.0024,0.0021,0.3478,0.6477,0.9987,0.0013,0.4402,0.5598
836654344950935600,0.0134,0.1352,0.2688,0.5827,0.1435,0.8565,0.0749,0.9251
1025438449879470100,0.0053,7e-4,0.0703,0.9238,0.9955,0.0045,0.3885,0.6115
1.1089383698184561e+18,0.6117,0.1573,0.1129,0.1181,0.7033,0.2967,0.4746,0.5254
3321456072,0.1415,0.0419,0.324,0.4927,0.7317,0.2683,0.4951,0.5049
4819567870,0.1001,0.065,0.2227,0.6122,0.8602,0.1398,0.4089,0.5911
132114074748006e4,0.0125,0.0011,0.0167,0.9696,0.8207,0.1793,0.9389,0.0611
50349525,0.254,0.4998,0.1281,0.1181,0.086,0.914,0.0424,0.9576
1082496774659543e3,0.0398,0.025,0.2795,0.6556,0.9776,0.0224,0.1099,0.8901
127734195,0.0339,0.0826,0.3781,0.5054,0.2276,0.7724,0.3878,0.6122
930918122,0.003,0.0118,0.1461,0.8391,0.973,0.027,0.3036,0.6964
54592168,0.0277,0.0232,0.0826,0.8665,0.0617,0.9383,0.1649,0.8351
1309162631446569e3,0.1828,0.1647,0.2285,0.4241,0.7889,0.2111,0.1595,0.8405
1114593339754647600,0.0382,0.1629,0.6314,0.1675,0.9919,0.0081,0.0666,0.9334
791094754461319200,0.081,0.0173,0.1268,0.7749,0.4222,0.5778,0.601,0.399
1274468685286178800,0.0039,0.2935,0.1962,0.5064,0.716,0.284,0.18,0.82
1032401092305403900,0.2366,0.1368,0.3087,0.3179,0.2841,0.7159,0.3127,0.6873
1260208356515434500,0.1162,0.0718,0.2533,0.5587,0.9128,0.0872,0.3412,0.6588
974797257987051500,0.8667,0.0957,0.0264,0.0112,0.4067,0.5933,0.0593,0.9407
102810209,0.0149,0.0359,0.9003,0.049,0.0094,0.9906,0.0193,0.9807
29539620,0.0734,0.0543,0.4089,0.4633,0.9835,0.0165,0.4021,0.5979
981266373098614800,0.0836,0.0272,0.2796,0.6096,0.1521,0.8479,0.1295,0.8705
1178101622750269400,0.0061,0.0018,0.1007,0.8914,0.9624,0.0376,0.5202,0.4798
390360667,0.0195,0.0264,0.4545,0.4996,0.9969,0.0031,0.2009,0.7991
1159886902037753900,0.0214,0.0034,0.0663,0.9088,0.8467,0.1533,0.8688,0.1312
1446959204,0.0127,0.0216,0.7107,0.255,0.8812,0.1188,0.2081,0.7919
887368658,0.5659,0.1778,0.1718,0.0846,0.0999,0.9001,0.0461,0.9539
3288127519,0.0431,0.007,0.0409,0.9089,0.7899,0.2101,0.9342,0.0658
972012021297250300,1e-4,0.0024,0.4987,0.4988,0.0098,0.9902,0.0793,0.9207
1322578776019095600,5e-4,1e-4,0.016,0.9834,0.0139,0.9861,0.5253,0.4747
2785745208,0.0067,0.0107,0.2343,0.7483,0.9915,0.0085,0.2369,0.7631
69280076,0.3086,0.1622,0.0907,0.4385,0.9642,0.0358,0.5634,0.4366
21621661,0.0419,0.0909,0.5404,0.3268,0.9086,0.0914,0.1186,0.8814
1318064061616070700,0.5602,0.0529,0.1387,0.2482,0.6056,0.3944,0.3031,0.6969
805999124088766500,0.0194,0.0416,0.1981,0.7409,0.861,0.139,0.2576,0.7424
1303014830543077400,0.1784,0.2385,0.4893,0.0939,0.0838,0.9162,0.0388,0.9612
2311063871,0.0468,0.0072,0.0119,0.9342,0.6425,0.3575,0.6099,0.3901
37820477,0.0865,0.1022,0.4309,0.3803,0.9982,0.0018,0.049,0.951
31452762,0.0294,0.0385,0.4674,0.4647,0.0356,0.9644,0.2975,0.7025
550784516,0.0039,0.0134,0.2704,0.7122,0.9862,0.0138,0.1414,0.8586
2451699600,0.0457,0.0076,0.1723,0.7743,0.0203,0.9797,0.4705,0.5295
809626770,0.001,0.0015,0.2558,0.7417,0.9975,0.0025,0.5338,0.4662
930152608433442800,0.0252,0.0123,0.1458,0.8167,0.9947,0.0053,0.5107,0.4893
1410352262,0.012,0.0134,0.0712,0.9034,0.1655,0.8345,0.4216,0.5784
939673832,0.0052,0.001,0.0981,0.8957,0.9949,0.0051,0.5383,0.4617
18426969,0.3759,0.4637,0.1239,0.0365,0.1147,0.8853,0.0097,0.9903
4289404998,0.3307,0.1822,0.4141,0.073,0.5313,0.4687,0.2675,0.7325
408721289,0.022,0.0474,0.7232,0.2074,0.9576,0.0424,0.1196,0.8804
1120157691911884800,0.0053,0.0368,0.7936,0.1643,0.9978,0.0022,0.1283,0.8717
923200791904702500,0.3176,0.17,0.3686,0.1438,0.9599,0.0401,0.0819,0.9181
23606264,0.1608,0.0864,0.2635,0.4892,0.8092,0.1908,0.3218,0.6782
465037324,0.0516,0.0058,0.2213,0.7213,0.3234,0.6766,0.4207,0.5793
162124294,0.0319,0.0293,0.37,0.5688,0.2118,0.7882,0.1406,0.8594
363385625,0.0095,0.0175,0.5408,0.4322,0.9867,0.0133,0.1627,0.8373
3246256409,0.0042,0.0107,0.0933,0.8917,0.0023,0.9977,0.0386,0.9614
973980656,0.3285,0.2523,0.263,0.1562,0.3171,0.6829,0.1357,0.8643
1090749194422358e3,0.0973,0.028,0.0706,0.8041,0.7938,0.2062,0.9941,0.0059
3370781741,0.0175,0.019,0.3401,0.6235,0.0095,0.9905,0.1447,0.8553
1252427500967407600,2e-4,0.0025,0.0478,0.9495,6e-4,0.9994,0.0101,0.9899
825107061922897900,6e-4,5e-4,0.0202,0.9787,0.0838,0.9162,0.5971,0.4029
802026917595676700,0.0178,0.0017,0.0974,0.8831,0.9007,0.0993,0.8523,0.1477
1075181267035971600,0.0679,0.1288,0.4701,0.3332,0.3307,0.6693,0.2912,0.7088
844403791,0.0167,0.1619,0.6581,0.1633,0.9999,1e-4,1e-4,0.9999
937052541476630500,0.0039,0.0046,0.1627,0.8287,0.2037,0.7963,0.1045,0.8955
67150203,0.0043,5e-4,0.0268,0.9684,0.8777,0.1223,0.7791,0.2209
589743866,0.0142,0.0591,0.2562,0.6706,0.974,0.026,0.403,0.597
1172297362179424300,0.0372,0.0424,0.637,0.2835,0.4723,0.5277,0.3203,0.6797
3347497853,0.0628,0.0135,0.1626,0.7611,0.9069,0.0931,0.8869,0.1131
36730531,0.0067,0.0069,0.4071,0.5793,1,0,8e-4,0.9992
30482055,0.0209,0.008,0.0642,0.907,0.5375,0.4625,0.8992,0.1008
160588319,0.0362,0.0426,0.2589,0.6624,0.995,0.005,0.1411,0.8589
141679950,0.0584,0.083,0.7621,0.0965,0.0096,0.9904,0.0195,0.9805
15220352,0.3491,0.175,0.2879,0.188,0.8879,0.1121,0.2707,0.7293
816823935316725800,0.5909,0.1349,0.1873,0.0869,0.7541,0.2459,0.1598,0.8402
27923510,0.001,0.0057,0.2877,0.7056,0.9927,0.0073,0.0817,0.9183
3305821185,0.0205,0.0256,0.2998,0.6541,0.9754,0.0246,0.4119,0.5881
541289100,0.0041,0.0148,0.5765,0.4047,0.9984,0.0016,0.1704,0.8296
1242321742170935300,0.0338,0.0274,0.0819,0.8569,0.9904,0.0096,0.1709,0.8291
1273396027182071800,0.5958,0.266,0.1094,0.0287,0.3956,0.6044,0.0212,0.9788
956297297704423400,0.0265,0.0047,0.2894,0.6794,0.8307,0.1693,0.8527,0.1473
